x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,neur_bsl,surr_bsl,A,B,C,D,ratio (B/D),r2,size ratio,suppression index,ecc,polar,index,position,normal,hemi,stim_sizes,stim_betas
1.705684654319464,-1.4860093120414268,0.5102195167507041,111.85914902637303,0.0,2.201626069166441,4.906371545861418,111.8478100418892,100.02458324119515,111.85914902637303,111.8478100418892,2.201626069166441,100.02458324119515,1.1182032098267685,0.8450547176081386,9.616197312692561,1.820030977226872,2.262207730394082,-0.7166793430902255,405,[-11.0974245 -87.73871   -20.135511 ],[ 0.49551775  0.85716977 -0.14043557],L,[1.63668562 4.0287646 ],[-1.09675229 14.49816316]
-1.0028873573505594,-0.15913191075521702,0.8718725378068395,9.70434511891818,0.0,5.5405603766775435,0.9445239101748644,97.60222703475088,89.0061617734638,9.70434511891818,97.60222703475088,5.5405603766775435,89.0061617734638,1.0965783164896556,0.4221246711108584,1.083327974236666,0.6700502513872176,1.0154339055567305,-2.984230791186592,158398,[ 13.002387 -74.81384  -18.987602],[-0.66072576 -0.69494744  0.28370676],R,[2.26618009 4.65825907],[-0.06167928  0.45577892]
