x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,neur_bsl,surr_bsl,A,B,C,D,ratio (B/D),r2,size ratio,suppression index,ecc,polar,index,position,normal,hemi,stim_sizes
2.3125009110344124,-0.9398061920563932,0.7131866982129775,125.10132255366432,0.0,2.4099921738627255,18.009439971895883,125.13628348586222,99.97426410577265,125.10132255366432,125.13628348586222,2.4099921738627255,99.97426410577265,1.2516849671778347,0.6609879618289604,25.25206936279364,12.28422262274881,2.496176304302748,-0.3860135743887026,7918,[-16.163635 -81.524284 -21.798206],[ 0.58565751 -0.39547498 -0.70753432],L,[1.88848341 5.91724801]
-1.9505137718041305,0.4508228086173784,0.5702130960270445,10.567206629023143,0.0,0.1165414837068648,18.000458120699157,10.579232695528333,9.9869851833209,10.567206629023143,10.579232695528333,0.1165414837068648,9.9869851833209,1.0593019315975891,0.720162998166942,31.567949326518832,10.990389516930207,2.0019353582888826,2.914451031725215,318380,[  6.6220684 -81.14586   -20.857176 ],[ 0.05291723 -0.45515126 -0.88884031],R,[1.88848341 4.65825907]
