x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,neur_bsl,surr_bsl,A,B,C,D,ratio (B/D),r2,size ratio,suppression index,ecc,polar,hrf_deriv,hrf_dsip,index,position,normal,hemi,stim_sizes,stim_betas
2.2766403776052986,-0.20436918377475485,0.9737932798229826,5.200473627973947,0.0,0.7185965533141502,1.834388300793038,0.7034104216932335,9.319753337448983,5.200473627973947,0.7034104216932335,0.7185965533141502,9.319753337448983,0.07547521873425161,0.7191388946896167,1.8837553501360118,0.4903331199476696,2.2857948666097654,-0.08952791603624492,2.6693739653094783,0.0,2166,[-18.051989 -80.00022  -11.489286],[-0.50302437 -0.86393182  0.02425478],L,[1.88848341 7.93163032],[-0.05521278  5.04624208]
-2.500054236459415,-0.7903458017851606,1.1557075556471783,49.956067129086776,0.0,3.655472083979296,7.560698210978109,45.805576118710334,90.28204701012787,49.956067129086776,45.805576118710334,3.655472083979296,90.28204701012787,0.5073608500876353,0.8455756004690882,6.542051381453707,3.131721491333533,2.6220064209757568,-2.8354028356103904,2.5594351683133714,0.0,155901,[  2.777771  -85.668915  -11.5197315],[-0.34663791  0.92825221 -0.13487029],R,[2.1402812  9.31651815],[-0.50194517  8.27558915]
