x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,neur_bsl,surr_bsl,A,B,C,D,ratio (B/D),r2,size ratio,suppression index,ecc,polar,index,position,normal,hemi,stim_sizes,stim_betas
2.2680311213066973,-1.122272151042943,0.7906574434543323,80.09118546131975,0.0,3.558688366021737,12.02343016212725,80.06512099452922,100.04103943961526,80.09118546131975,80.06512099452922,3.558688366021737,100.04103943961526,0.8003227619686669,0.57923832322529,15.20687658310993,10.275081593093304,2.530505868047389,-0.4594967966415577,11253,[-24.588667 -66.95929  -43.75496 ],[ 0.89690282  0.20474965 -0.39197309],L,[1.88848341 6.42084359],[-0.7947044  10.78788784]
-1.9854806537157557,-0.9481031458569683,0.701015911705605,35.72854286406623,0.0,1.360067349561101,8.006955986835308,35.7401807804916,100.0012376936318,35.72854286406623,35.7401807804916,1.360067349561101,100.0012376936318,0.3573973843202501,0.49586393893821235,11.421931875061158,4.966200409738839,2.200234760534299,-2.6960916989484756,245628,[ -8.153578 -67.13884  -34.42057 ],[ 0.30007728 -0.93791541 -0.1739779 ],R,[2.1402812  5.66545023],[-0.34985161  8.19537904]
