x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,neur_bsl,surr_bsl,A,B,C,D,ratio (B/D),r2,size ratio,suppression index,ecc,polar,hrf_deriv,hrf_dsip,index,position,normal,hemi,stim_sizes,stim_betas
2.501839756398072,-0.6322688100479015,1.223917864932856,32.930983623169446,0.0,4.701386487807678,18.000627718026138,32.573062969712055,100.0544065126184,32.930983623169446,32.573062969712055,4.701386487807678,100.0544065126184,0.32555350738704436,0.5961991409236824,14.707382115885409,30.88104611998999,2.5804972417837138,-0.24753847299298476,8.679450675139739,0.0,7840,[-20.075495 -71.720474 -40.911537],[ 0.02047956 -0.90761347  0.41930702],L,[2.1402812  9.82011372],[-0.3234266   4.40953115]
-2.8059183256952096,-0.6342917818813195,1.1781579667808662,2.6170325353552295,0.0,0.06004111924483945,17.996318604577446,294.64172036089565,99.99758289354575,2.6170325353552295,294.64172036089565,0.06004111924483945,99.99758289354575,2.9464884233708113,0.5555144361520505,15.274962366676172,5.35303342819461,2.876717524372942,-2.919274303117452,4.931258853104919,0.0,180012,[  9.795403 -67.59717  -30.958942],[ 0.83251224  0.10481026 -0.544002  ],R,[4.65825907 6.67264138],[-2.1131213   3.19061017]
