x,y,prf_size,prf_ampl,bold_bsl,surr_ampl,surr_size,neur_bsl,surr_bsl,A,B,C,D,ratio (B/D),r2,size ratio,suppression index,ecc,polar,hrf_deriv,hrf_dsip,index,position,normal,hemi,stim_sizes,stim_betas
2.042449049994845,-0.30954352566390836,0.9548936830494621,7.916456461304706,0.0,1.1315471560513337,1.6334390375763528,9.615302238603343,7.735897154362703,7.916456461304706,9.615302238603343,1.1315471560513337,7.735897154362703,1.2429459759791066,0.811133437032758,1.7105978043125698,0.4182516378720289,2.0657723292040893,-0.15041045852291704,2.4327194490662407,0.0,134772,[ -8.495916 -79.181854 -13.662322],[-0.30089017 -0.87546286  0.37819293],L,[1.63668562 6.29494469],[-1.05990985  4.35826404]
-2.1831794083527876,-0.29891022774945875,0.8903420790305383,6.320262630500237,0.0,1.2335753573429955,1.218680841164408,11.948047815022898,6.247161686512834,6.320262630500237,11.948047815022898,1.2335753573429955,6.247161686512834,1.9125561998527845,0.6957259061762411,1.3687782144267358,0.36567622800038696,2.203547061741333,-3.005523582943566,3.3379519258688335,0.0,147815,[ 14.308558  -77.14561    -3.0947373],[-0.64180919  0.70665982  0.29784705],R,[1.38488783 5.28775354],[-1.26145806  2.49545124]
